0 0
0.02 0.022564575
0.04 0.045111106
0.06 0.067621594
0.08 0.090078126
0.1 0.112462916
0.2 0.222702589
0.3 0.328626759
0.4 0.428392355
0.5 0.520499878
0.6 0.603856091
0.7 0.677801194
0.8 0.742100965
0.9 0.796908212
1.0 0.842700793
1.1 0.880205070
1.2 0.910313978
1.3 0.934007945
1.4 0.952285120
1.5 0.966105146
1.6 0.976348383
1.7 0.983790459
1.8 0.989090502
1.9 0.992790429
2.0 0.995322265
2.1 0.997020533
2.2 0.998137154
2.3 0.998856823
2.4 0.999311486
2.5 0.999593048
3.0 0.999977910
3.5 0.999999257
